charging_station_id,session_date,total_sessions,total_energy_kwh,avg_duration_minutes
Station_242,2024-01-21,1,44.41845305466813,140.66224382335324
Station_242,2024-02-05,1,40.271295219742754,166.6165455505703
Station_244,2024-01-22,1,15.807797227472452,43.63396082576664
Station_244,2024-01-30,1,45.9092521544369,42.524312772042016
Station_246,2024-01-15,1,67.43740257394747,108.87366354208402
Station_246,2024-01-21,1,7.739028453603041,126.26943354943228
Station_246,2024-01-24,1,48.9611152601949,178.05420732245045
Station_246,2024-02-03,1,0.1211432950427712,87.33815490611198
Station_246,2024-02-06,1,55.655332785147046,100.73849935642907
Station_246,2024-02-13,1,8.234584116412151,54.29960279533963
Station_247,2024-01-09,1,51.16182197500394,77.20047040282478
Station_247,2024-02-04,1,56.0452902589365,149.5267061512454
Station_248,2024-01-22,1,47.01289216755188,100.01339683162304
Station_248,2024-01-28,1,44.75866737764865,209.38627202280384
Station_249,2024-02-07,1,30.27520935029439,107.68530096392573
Station_249,2024-02-23,1,28.80292498005887,45.50401486071531
Station_25,2024-01-07,1,68.03002486170053,91.01833743126562
Station_25,2024-01-11,1,13.088994842173186,194.3575523216717
Station_25,2024-01-23,1,79.39006382394219,162.85846894520336
Station_250,2024-01-19,1,63.83060874636528,147.519151210666
Station_250,2024-01-26,1,74.51050318325304,95.35312545894467
Station_251,2024-01-25,1,23.92092196826273,128.74838126973015
Station_251,2024-02-03,1,8.353019856414647,205.8290674768023
Station_251,2024-02-13,1,34.86162084385812,208.21183773140544
Station_252,2024-02-15,1,34.43336364069278,40.81506288774806
Station_252,2024-02-19,1,14.804488742545598,156.8437792807874
Station_253,2024-01-13,1,65.32285347166376,77.54294310595262
Station_253,2024-01-20,1,62.04960065177048,70.66301932984489
Station_254,2024-01-14,1,17.890527690443513,222.391331253882
Station_254,2024-01-24,1,37.23027566973339,78.94975488103184
Station_254,2024-01-27,1,79.75044564145941,206.00783037712583
Station_254,2024-02-17,1,38.188211099692175,193.6696064436973
Station_255,2024-01-28,1,27.1701708128166,199.25634368405696
Station_255,2024-01-29,1,10.420110802780291,73.76089268385486
Station_255,2024-02-02,1,36.63162352131471,58.46361274907573
Station_255,2024-02-17,1,31.728682285908047,137.67689978871198
Station_256,2024-01-30,1,56.65756369693637,36.792510462968494
Station_256,2024-01-31,1,10.137709442892056,94.94218870127968
Station_257,2024-01-18,1,41.57891512365271,64.61991559877552
Station_258,2024-01-23,1,56.72762317734674,120.84059565070363
Station_258,2024-01-27,1,38.5981394103895,82.16517710183952
Station_258,2024-02-13,1,64.22961963559717,127.7750560159641
Station_258,2024-02-23,1,30.751503981203896,226.66012520860596
Station_259,2024-01-26,1,68.23834404896303,162.62623194281113
Station_259,2024-02-22,1,5.892835163588776,74.15938646673017
Station_26,2024-01-10,1,50.643736597993126,133.74855297047174
Station_26,2024-01-12,1,61.83012083767203,83.97118512959823
Station_26,2024-01-29,1,8.527929006106092,175.7538757197509
Station_260,2024-02-02,1,73.37136541275711,181.3579658383032
Station_261,2024-02-01,1,69.4391779041177,219.57549682932031
Station_262,2024-01-16,1,42.29018026674148,120.73757969893424
Station_262,2024-01-19,1,26.46822315749027,82.6377558087296
Station_262,2024-02-10,1,76.57770216711769,108.5759296542318
Station_262,2024-02-23,1,8.936913796477242,217.3956473077798
Station_263,2024-01-11,1,22.275712407676338,138.77263973549168
Station_263,2024-01-28,1,57.14555997083127,154.18520988853416
Station_265,2024-01-09,1,62.24807114091579,205.9251394987304
Station_265,2024-02-08,1,37.97418005443737,104.62059136458193
Station_266,2024-01-11,1,7.424244899456774,114.63745267628391
Station_266,2024-01-17,1,79.46231190835228,173.72093916433542
Station_266,2024-01-21,1,63.79396886506549,46.84361864088246
Station_266,2024-02-07,1,27.694411449808683,84.13083624106686
Station_266,2024-02-10,1,25.32972426052728,104.56343919462569
Station_267,2024-01-17,1,41.5686202547537,152.05963241943772
Station_267,2024-01-19,1,49.5455465707554,40.49637016628588
Station_268,2024-01-14,1,70.39888221837178,33.09201729087961
Station_268,2024-01-18,1,41.60286682113125,89.7071342654412
Station_268,2024-02-14,1,74.78581939727512,100.71081108472008
Station_268,2024-02-24,1,66.97990803084751,46.53979593973767
Station_269,2024-01-13,1,18.549702417680702,109.73271245062992
Station_269,2024-02-21,1,37.9980325281785,123.644031589782
Station_27,2024-01-02,1,46.80719594482398,232.67954715491408
Station_27,2024-02-05,1,44.87557340248862,100.75190568420668
Station_27,2024-02-16,1,90.23550358200892,77.1594100481178
Station_270,2024-01-04,1,28.440773917754164,64.77951927454258
Station_271,2024-01-06,1,47.29002739188249,197.68385204057813
Station_271,2024-01-09,1,1.7545202338044217,47.84366586077235
Station_271,2024-01-16,1,70.06077676219795,203.98493955029653
Station_271,2024-01-27,1,77.6778219726915,172.5577408560609
Station_271,2024-02-15,1,18.561385925179625,94.56441494188392
Station_271,2024-02-20,1,39.94579631974886,162.35964829423204
Station_272,2024-01-15,1,5.775919735452496,110.1874077739173
Station_273,2024-01-08,1,56.01783153828373,62.45844139647538
Station_273,2024-01-10,1,65.89172326762375,44.33583182965521
Station_273,2024-02-03,1,5.144893571862889,119.79736236282623
Station_273,2024-02-23,1,26.4440331229724,221.5342474763814
Station_274,2024-01-08,1,72.2378188219246,209.89713331932555
Station_275,2024-01-10,1,68.82528250979368,147.9201657423605
Station_275,2024-01-25,1,71.97510217973728,63.45217941893028
Station_275,2024-02-12,1,1.3302257390094765,80.28241961408278
Station_276,2024-01-14,1,14.503455142567915,134.45004032594807
Station_276,2024-02-13,1,50.48944002879003,43.20863409744043
Station_277,2024-02-10,1,26.75691987130609,9.923632724282584
Station_277,2024-02-11,1,65.60582507754691,236.53930941531337
Station_277,2024-02-22,1,14.11630705481829,56.40013063478201
Station_278,2024-01-06,1,74.10645011572457,177.92516427414077
Station_278,2024-01-15,1,76.71844669022504,226.4945592850014
Station_279,2024-01-02,1,61.52075986084904,76.82464248209624
Station_279,2024-01-14,1,52.99672888359278,211.58993220381348
Station_279,2024-01-23,1,19.402523927112213,123.17242192764648
Station_279,2024-01-25,1,45.134038075505366,121.130891394886
Station_279,2024-02-15,1,68.56767860768713,93.49218998619187
Station_279,2024-02-18,1,79.94974411198142,99.5496421519712
Station_28,2024-02-02,1,17.218744475121433,57.45126697952025
Station_280,2024-01-25,1,67.56014288077881,168.67419899396378
Station_281,2024-02-01,1,28.84698737447133,197.6228034062278
Station_282,2024-01-02,1,67.47546614008147,126.3070247311918
Station_282,2024-01-13,1,49.83823893887459,98.86940934751208
Station_282,2024-01-23,1,17.759774553770676,162.91575749423765
Station_282,2024-01-27,1,79.21399696256503,156.25957217137005
Station_283,2024-01-22,1,36.56579373074047,95.49693145892915
Station_283,2024-02-15,1,21.70612432843914,150.30618624778035
Station_284,2024-01-06,1,39.64439031543013,115.54451044218446
Station_284,2024-01-30,1,9.623141257761764,236.66932587876457
Station_285,2024-01-26,1,67.38186056016852,47.95261384383
Station_285,2024-02-14,1,69.21096127147155,137.2196474192102
Station_286,2024-01-13,1,5.69951995446004,65.20061385863426
Station_286,2024-02-14,1,38.08536376892858,116.94022085307994
Station_287,2024-01-04,1,32.83295683246542,204.5183006924969
Station_287,2024-01-23,1,33.013974817380586,159.70007012633064
Station_288,2024-01-02,1,40.178003499947216,216.25041212235692
Station_288,2024-02-15,1,40.27163575273819,161.57472756701642
Station_289,2024-01-22,1,8.891155819549416,173.0636823392437
Station_289,2024-01-23,1,64.30797977990255,148.359482975643
Station_291,2024-01-24,1,12.594888574055725,205.2287976273124
Station_291,2024-02-22,1,19.958025275991496,77.89629476164328
Station_292,2024-01-06,1,47.52745876259207,228.2939783255868
Station_292,2024-01-20,1,78.30687812670662,144.0094476103
Station_292,2024-02-01,1,36.226212409732376,239.54564322122792
Station_292,2024-02-09,1,29.18339676386404,185.9526668307601
Station_294,2024-01-03,1,29.34565985727085,148.92544051901194
Station_294,2024-01-21,2,129.01643165475195,117.96894128518854
Station_294,2024-02-03,1,77.8613161281733,42.39219874683013
Station_296,2024-01-15,1,77.17272373807074,84.54769658154092
Station_296,2024-01-25,1,62.86785794966232,175.39059463104192
Station_296,2024-02-09,1,59.21757555858335,96.16504160977873
Station_296,2024-02-22,1,47.67827374967497,85.49457434842769
Station_297,2024-02-07,1,45.61965970987572,54.8300169025153
Station_297,2024-02-19,1,28.77227402735012,71.57438366234318
Station_297,2024-02-24,1,54.82511333467084,33.43279969960045
Station_298,2024-01-10,1,33.365508790480845,36.67572140657891
Station_298,2024-01-22,1,68.55546011969274,37.24476529945051
Station_298,2024-02-19,1,21.35157383578864,171.4328604177685
Station_299,2024-01-12,1,15.058971703234262,193.01914944384148
Station_3,2024-01-04,1,51.67374779364138,41.50532185423189
Station_3,2024-02-20,1,45.45111536306598,67.86179991010574
Station_30,2024-01-24,1,79.78776885692933,86.78786618447117
Station_30,2024-02-08,1,18.034377951520995,165.4196144063966
Station_300,2024-01-30,1,26.179783257937025,228.357677756101
Station_300,2024-02-07,1,60.71815399652918,131.64963395167965
Station_301,2024-01-12,1,13.319017315610488,53.47775381043679
Station_302,2024-01-01,1,51.46761685839947,159.3237867367814
Station_302,2024-01-11,1,61.1175287370132,162.64534277641434
Station_304,2024-01-14,2,83.61245669993656,88.74220135375012
Station_304,2024-01-16,1,52.71641215020086,33.76901641238069
Station_304,2024-01-22,1,70.04034616527528,176.05593156326097
Station_304,2024-02-18,1,60.46898672586866,223.0433917705254
Station_305,2024-02-05,1,38.2137648106408,113.31769441791634
Station_306,2024-01-08,1,13.87716708884735,31.277495292141445
Station_306,2024-01-20,1,57.859669994397166,186.2865512899546
Station_306,2024-02-09,1,70.09733350116187,217.0157412415878
Station_307,2024-01-05,1,7.358446629421065,145.84760224599586
Station_307,2024-01-19,1,7.569584209512826,196.3126483125666
Station_307,2024-01-31,1,62.5376105258264,186.7000014966339
Station_307,2024-02-01,1,40.319061981322655,104.61641550832448
Station_307,2024-02-14,1,21.871253290777545,34.32000758441607
Station_308,2024-01-11,1,76.3581979165499,178.49017599383345
Station_308,2024-01-28,1,34.79315986001264,204.774971841221
Station_308,2024-02-07,1,73.60654260034698,82.54349250746043
Station_308,2024-02-09,1,58.74152298342496,174.8554781961642
Station_308,2024-02-23,1,57.45442116792438,67.26931767457134
Station_309,2024-01-19,1,58.7914423257815,148.3033660983224
Station_309,2024-01-24,1,48.57848684629363,215.35624040209584
Station_309,2024-01-25,1,28.279857147188363,161.62316454970838
Station_309,2024-01-30,1,79.26318452230387,37.209755939999184
Station_309,2024-02-02,1,15.5583755009174,45.32658531889159
Station_310,2024-01-11,1,6.35451648199704,62.81126399290252
Station_310,2024-01-25,1,40.63092350376829,164.98436472904766
Station_310,2024-02-17,1,5.163807087916792,234.60038676264605
Station_310,2024-02-22,1,25.527547211644688,26.09339608610081
Station_311,2024-02-05,1,64.0000211656222,206.73730864828596
Station_311,2024-02-18,1,53.36289470151473,227.98915247782077
Station_312,2024-01-30,1,27.8542104539734,111.98889850071724
Station_312,2024-02-06,1,49.9789258332708,86.19002368942637
Station_312,2024-02-10,1,45.81366156734756,206.6507517341507
Station_313,2024-01-07,1,48.99847458311938,224.1888883295698
Station_313,2024-01-22,1,7.557567403210105,90.04032098294552
Station_313,2024-02-10,1,32.02408532686721,77.26924956488286
Station_313,2024-02-24,1,65.23254316413059,93.9951569548353
Station_314,2024-01-04,1,35.9072426531086,163.53365073951147
Station_314,2024-02-20,1,23.05045623839652,219.71405058753493
Station_315,2024-02-13,1,23.92505033099207,97.72441585490569
Station_315,2024-02-16,1,23.193290217345247,120.46262656987182
Station_317,2024-01-03,1,76.45046498743068,232.4069988347105
Station_318,2024-01-07,1,37.76450274178449,203.86620821888997
Station_318,2024-01-11,1,60.5227294924313,184.7117095652933
Station_318,2024-02-19,1,5.20011260069647,113.2598400319114
Station_319,2024-01-10,1,31.877190174337137,83.03645495580706
Station_32,2024-01-04,1,41.60783353260332,48.42412472516677
Station_32,2024-01-05,1,60.47162634897462,191.29553702023017
Station_32,2024-01-23,1,21.13404477845307,233.9110885643248
Station_32,2024-01-27,1,40.05179662487088,62.38469456193939
Station_320,2024-01-06,1,7.515940355911836,205.01217596196685
Station_321,2024-02-15,1,26.050244075726223,122.0679615874014
Station_322,2024-01-15,1,62.19283345936647,33.31262185200365
Station_322,2024-02-12,1,48.61478557078329,221.47724373926044
Station_322,2024-02-21,1,60.624560710723856,117.7363898666338
Station_323,2024-02-11,1,54.36218573947502,115.50466303871524
Station_323,2024-02-23,1,71.94505922956554,236.55406631670965
Station_324,2024-01-07,1,67.89119052685948,180.4375015739492
Station_324,2024-01-25,1,74.7896950755514,112.79173871652482
Station_324,2024-01-31,1,48.66355521084799,105.37629965314014
Station_324,2024-02-04,1,40.65621778280107,202.66703993632603
Station_324,2024-02-22,2,114.98596839688983,206.874922970527
Station_325,2024-01-30,1,10.55815619752912,239.45713584965927
Station_325,2024-02-07,1,31.102261453118967,59.63053725007431
Station_325,2024-02-13,1,69.59647495660728,140.34251973200003
Station_325,2024-02-14,1,18.79049305407434,98.34788105179489
Station_325,2024-02-21,1,76.24242378732372,223.7339814590936
Station_326,2024-01-01,1,68.44712632026376,124.28575255340633
Station_326,2024-02-20,1,11.422192304640166,195.2638701433576
Station_327,2024-01-01,2,96.0188883136801,145.7218956829966
Station_327,2024-02-17,1,55.199838402705424,102.06704127678957
Station_327,2024-02-19,1,35.86668099087705,253.60007239290127
Station_328,2024-01-17,2,48.165670618759904,135.00821407573557
Station_329,2024-01-19,1,5.746444809429853,34.86177362122292
Station_329,2024-01-27,1,68.06928828300951,79.27067607131924
Station_329,2024-02-13,1,66.09153402649976,76.37323233434135
Station_33,2024-01-31,1,68.24465321163233,202.5342305646919
Station_330,2024-01-19,1,76.49931986653537,180.46287129984088
Station_330,2024-01-21,1,45.06853330402873,102.75477454204268
Station_330,2024-01-27,1,62.42036136933443,150.00211681122366
Station_331,2024-01-23,1,21.069157575738828,223.44328372616448
Station_332,2024-02-21,1,46.40242818798875,58.74456199382395
Station_333,2024-01-28,1,58.45788451376784,61.22286962818463
Station_333,2024-01-31,1,77.29578007017075,41.05770948472679
Station_333,2024-02-06,1,20.17078858180017,147.02709396294526
Station_334,2024-01-03,1,37.06292777850246,96.54596595617686
Station_334,2024-01-12,2,93.58305891469738,178.23097414367226
Station_334,2024-02-09,1,53.57520170906194,50.06247796594544
Station_335,2024-01-01,1,43.18113714248533,70.05840924608542
Station_335,2024-01-02,1,77.0536063752363,181.8121611138164
Station_335,2024-02-15,1,44.64048952672159,71.799304222274
Station_336,2024-01-03,1,62.723162291274086,127.07360099726114
Station_336,2024-01-12,1,6.462698570789017,207.91539522960312
Station_336,2024-01-29,1,37.84729729719263,135.75217325703667
Station_336,2024-02-01,1,64.37713244013099,138.89160099650877
Station_336,2024-02-02,1,25.12116466546159,60.63041814192157
Station_336,2024-02-24,1,13.75625150299386,165.27164889713413
Station_337,2024-01-08,1,22.742594390832505,61.83382365940548
Station_337,2024-01-14,1,74.73938753754207,5.7188649927531845
Station_337,2024-02-12,1,26.730320039666697,40.122470829625726
Station_337,2024-02-23,1,39.70699556704798,226.5081240090223
Station_338,2024-01-09,1,80.72941928487083,172.63146562397873
Station_338,2024-01-10,1,44.15948700741327,238.61108352602045
Station_338,2024-01-18,1,33.39817875530706,147.30041855873588
Station_339,2024-01-15,1,53.81020176075347,30.78038105711664
Station_339,2024-01-26,1,22.016443610220865,76.14945595317043
Station_34,2024-01-04,1,69.16916705566726,137.11452967964868
Station_34,2024-01-18,1,19.89879895108544,110.9803254510793
Station_34,2024-01-25,1,52.57470179430345,195.9593744282968
Station_34,2024-02-07,1,6.268235994227531,340.4273227914684
Station_340,2024-01-02,1,10.338517723856468,92.86282306178224
Station_341,2024-01-08,1,78.83314651875263,175.29501969858742
Station_341,2024-01-28,1,65.20093720294392,177.16370330491972
Station_341,2024-01-29,1,34.6802647525039,89.85376094450933
Station_342,2024-01-20,1,46.92333914698138,133.16014294971075
Station_342,2024-02-05,1,67.77665979862479,312.696733570891
Station_342,2024-02-16,1,56.1150925022779,63.44495581162983
Station_342,2024-02-20,1,23.942080345214407,129.55348555015755
Station_343,2024-01-04,1,22.88203842151127,94.16824281450027
Station_343,2024-01-20,1,77.34671417127635,108.9914546881832
Station_343,2024-01-23,1,32.93955896020962,195.8303771839056
Station_343,2024-01-24,1,66.85109294209524,155.25371226875737
Station_343,2024-02-06,1,50.61599542846814,225.6420277168223
Station_344,2024-01-07,1,76.59801205371735,199.2501233592714
Station_344,2024-02-03,1,18.89056337329201,85.12702459164578
Station_344,2024-02-15,1,27.752745917900945,54.23194809208399
Station_346,2024-01-10,1,67.9228322505551,222.2743169581226
Station_347,2024-02-03,1,40.76283311435537,56.30619476781768
Station_348,2024-01-12,1,12.919879701960571,202.85007186208307
Station_348,2024-02-23,1,45.93945507648217,108.80574891912234
Station_349,2024-02-02,1,75.62261390550266,224.3312100083219
Station_35,2024-01-03,1,67.00568214318923,216.481857660554
Station_35,2024-01-17,1,69.44996147928137,63.97240484078768
Station_35,2024-02-17,1,59.16864335631949,165.9372994182908
Station_350,2024-01-25,1,37.10851773104313,176.30364703817128
Station_351,2024-02-01,1,73.5059703623024,110.15454420728912
Station_351,2024-02-06,1,74.93688348332599,90.2706521569317
Station_351,2024-02-18,1,37.52045250571513,166.91041244667576
Station_352,2024-01-07,1,45.57396766460627,195.95133993924097
Station_352,2024-01-22,1,60.12372287224216,178.1408660964546
Station_352,2024-02-03,1,78.89524910756762,73.55373074411868
Station_353,2024-01-30,1,9.669665590124442,97.29448537869987
Station_353,2024-02-11,1,40.27604440348503,73.40131693570592
Station_353,2024-02-24,1,43.251453479602375,150.10852610547042
Station_354,2024-01-18,1,78.95506101572013,227.79376053092304
Station_354,2024-01-19,1,5.614874084822165,147.57609278661482
Station_354,2024-02-02,1,43.825900117321794,187.68769382145535
Station_354,2024-02-12,1,46.53802191715521,205.64212266012416
Station_355,2024-01-11,1,29.84062267463912,208.4318145542362
Station_355,2024-01-28,1,47.060925633313786,146.7329302432661
Station_355,2024-02-23,1,67.07828216010658,233.0389687713724
Station_356,2024-01-11,2,125.96102533514187,158.5378855961857
Station_356,2024-02-07,1,39.93276466234457,162.35513089765695
Station_357,2024-01-16,1,23.1470476755872,197.0455312306372
Station_357,2024-01-30,1,34.72671289756062,177.5868155617805
Station_357,2024-02-20,1,77.63234569193523,198.41244105473984
Station_357,2024-02-22,1,51.94497776365302,147.6956228138704
Station_358,2024-02-08,1,37.610115032737085,206.50342676730685
Station_358,2024-02-19,1,48.84665066850152,99.8382200054738
Station_359,2024-01-18,1,29.697898464844947,235.1781382594528
Station_36,2024-01-03,1,8.713190575944605,132.572569409835
Station_36,2024-02-13,1,29.05244637809921,176.86790093030515
Station_361,2024-01-02,1,43.487751224792326,219.15242012603653
Station_362,2024-01-20,1,26.566509231569366,63.93337536919433
Station_362,2024-01-28,1,30.550011561630846,170.06360120512335
Station_362,2024-01-30,1,38.61710108945668,151.72428566214418
Station_363,2024-01-11,1,37.50977747998428,211.08367956554375
Station_364,2024-01-17,1,64.40334432867209,87.78654564954248
Station_365,2024-01-08,1,47.84104322110981,96.80325590574655
Station_365,2024-01-31,1,10.192259430922377,131.61973353458671
Station_365,2024-02-07,1,38.957609713355055,145.85799804499936
Station_365,2024-02-15,1,35.17106494410814,83.57423260098014
Station_366,2024-01-07,1,56.06879094629386,195.26175266693596
Station_366,2024-01-28,1,51.21630472206044,110.7030393877092
Station_366,2024-01-30,1,32.25299063735733,218.9775412628811
Station_367,2024-02-04,1,35.024111186545994,55.12034541648851
Station_367,2024-02-05,1,60.70480470905676,184.3492520418604
Station_367,2024-02-23,1,23.437875326038824,207.81881606895828
Station_368,2024-01-31,1,62.63400990213397,78.36608183186756
Station_368,2024-02-03,1,59.922814416459936,225.192988781168
Station_368,2024-02-12,1,68.51919496631803,141.72283051930634
Station_368,2024-02-16,1,41.15701390960357,195.80990387432144
Station_369,2024-02-05,1,55.78259572680235,76.7825694563256
Station_37,2024-02-06,1,57.67538255763964,172.7742723168485
Station_370,2024-01-24,1,8.11244782892836,99.14750621941836
Station_371,2024-01-18,1,61.46067458832575,148.18706239373276
Station_371,2024-02-12,1,34.14920011576352,238.5339226345856
Station_372,2024-02-10,1,0.0457718422773702,122.58503049990182
Station_373,2024-01-11,1,44.78548903983442,205.8387611031488
Station_373,2024-01-15,1,30.80566200277668,62.27160430486035
Station_373,2024-02-12,1,66.70625110738425,170.05869409198814
Station_373,2024-02-13,1,38.409401627820046,149.85440228498956
Station_374,2024-02-24,1,18.895101661444063,196.02730164427567
Station_375,2024-01-21,1,10.155212817693824,91.20626770815836
Station_376,2024-01-09,2,137.06071813001182,102.64753409608683
Station_376,2024-02-21,1,12.89314235582393,128.47799712257134
Station_377,2024-01-07,1,69.1055463943984,196.511619585496
Station_377,2024-01-17,1,64.5382469650896,238.25998804536172
Station_377,2024-01-31,1,9.127828166953716,59.58892399535649
Station_378,2024-01-03,1,71.28000416235402,144.82529621393957
Station_378,2024-01-16,1,55.78297746472087,82.6078293644172
Station_378,2024-01-21,1,64.87047474097292,194.0345377038929
Station_378,2024-02-08,1,152.23875799921288,42.6178830167736
Station_378,2024-02-09,1,74.18267082528274,64.01024434589151
Station_379,2024-02-16,1,61.23146590227786,139.87862085176167
Station_38,2024-02-17,1,55.374954290710285,188.1725386795041
Station_380,2024-01-14,1,58.37615445163145,112.65134223060916
Station_380,2024-02-04,1,18.529060697578466,140.18518169804662
Station_380,2024-02-19,1,9.206012694775316,171.52906284900433
Station_381,2024-01-17,1,54.62699762686274,133.87354748727378
Station_381,2024-01-24,1,28.079314202327826,51.11696041834038
Station_381,2024-02-18,1,37.688027665454456,36.14504292513976
Station_382,2024-01-13,1,49.74934189978176,120.49331851370953
Station_382,2024-01-22,1,37.1629261473043,150.5880090088091
Station_382,2024-01-23,1,57.03840397041998,131.27283438350912
Station_382,2024-02-04,1,10.317872226345198,140.77923681178387
Station_382,2024-02-20,1,21.05357940478484,87.70607895772629
Station_383,2024-01-19,1,36.2444170838149,41.839420171016016
Station_384,2024-02-11,1,20.09377734133772,69.13757165139597
Station_385,2024-02-10,1,63.43204575363278,164.8126761863139
Station_386,2024-01-26,1,23.52224181213657,110.66243108191637
Station_386,2024-02-04,1,58.91061762118734,136.99778676107564
Station_387,2024-01-16,1,8.93042648458991,226.77203689755015
Station_387,2024-02-11,1,63.30842211900583,228.28973783414983
Station_388,2024-01-28,1,41.97718283907795,191.7867331283101
Station_388,2024-02-14,1,53.71328701264429,53.487648197502914
Station_389,2024-02-17,1,66.24653780691024,75.25198060802678
Station_39,2024-01-22,1,34.66100210237426,190.5791365981414
Station_39,2024-02-13,1,9.98078152795496,111.22174932515324
Station_39,2024-02-24,1,60.25144069020241,164.1643288495021
Station_390,2024-01-02,1,37.37451606078376,173.5006190688449
Station_390,2024-01-21,1,25.13233553126914,113.99161541031954
Station_391,2024-01-01,1,60.71234573492677,35.48180552151004
Station_391,2024-01-02,1,12.049319706245154,82.43288147590734
Station_391,2024-01-04,1,41.01058174547109,202.01734652781028
Station_391,2024-01-27,1,65.539397780162,117.90747195154036
Station_391,2024-02-12,1,18.433946311771635,96.92755775189052
Station_392,2024-01-19,1,6.8738855284034415,89.66853148313369
Station_392,2024-01-25,1,28.86912479595657,69.23524498622807
Station_392,2024-02-08,1,69.10595990230438,75.42908373491686
Station_393,2024-01-21,1,41.27067550637497,209.4547653644109
Station_393,2024-02-17,1,53.35952018455622,202.9842267380961
Station_393,2024-02-21,1,43.12603811805074,165.92344738855587
Station_394,2024-01-24,1,60.63745352964948,105.23074650776668
Station_394,2024-02-08,1,60.28854286251064,111.18920592858493
Station_396,2024-02-01,1,22.515635144477624,213.3335930876272
Station_396,2024-02-19,1,19.93670718240265,114.3889911046964
Station_396,2024-02-24,1,27.994930739365664,88.5270896176985
Station_397,2024-01-18,1,12.666812834895836,139.04137862053037
Station_397,2024-01-27,1,6.337534264521747,56.48437485637298
Station_398,2024-01-13,1,29.318815538897795,123.76036061344706
Station_398,2024-02-17,1,30.726160737544745,180.0537573045011
Station_399,2024-02-01,1,6.695332951941997,128.0160877085308
Station_399,2024-02-05,1,77.26132089921293,176.25286389788712
Station_4,2024-01-18,1,72.71574852972469,40.92794591585768
Station_4,2024-02-01,1,68.26093768441355,144.81475907661232
